"Order Number","Order Status","Order Date","Customer Note","First Name (Billing)","Last Name (Billing)","Company (Billing)","Address 1&2 (Billing)","City (Billing)","State Code (Billing)","Postcode (Billing)","Country Code (Billing)","Email (Billing)","Phone (Billing)","First Name (Shipping)","Last Name (Shipping)","Address 1&2 (Shipping)","City (Shipping)","State Code (Shipping)","Postcode (Shipping)","Country Code (Shipping)","Payment Method Title","Cart Discount Amount","Cart Discount Amount(inc. tax)","Order Subtotal Amount","Shipping Method Title","Order Shipping Amount","Order Refund Amount","Order Total Amount","Order Total Tax Amount","Order ID","Order Status","Product Id","Category","Product Name","Item ID","Item Cost","SKU","Item #","Item Name","Quantity (- Refund)","Item Cost","Coupon Code","Discount Amount","Discount Amount Tax"
"252","Completed","2024-03-13 18:04","","De Rotonde Kebab","","","Slotermeerlaan 3","Amsterdam","","1064GX","","DeRotondeKebab@gmail.com","","","","","","","","","","0","0","495.25","","0","0","539.83","44.58","252","Completed","116","Uncategorized,Horeca","FALAFEL","330","5.6","","4","FALAFEL","8","5.6","","",""
"252","Completed","2024-03-13 18:04","","De Rotonde Kebab","","","Slotermeerlaan 3","Amsterdam","","1064GX","","DeRotondeKebab@gmail.com","","","","","","","","","","0","0","495.25","","0","0","539.83","44.58","252","Completed","196","Uncategorized,Horeca","ADANA KEBAB (17*118 GR)","331","14.75","","5","ADANA KEBAB (17*118 GR)","1","14.75","","",""
"252","Completed","2024-03-13 18:04","","De Rotonde Kebab","","","Slotermeerlaan 3","Amsterdam","","1064GX","","DeRotondeKebab@gmail.com","","","","","","","","","","0","0","495.25","","0","0","539.83","44.58","252","Completed","198","Uncategorized,Horeca","AKCABAAT KOFTE (45*45gr)","332","15.95","","6","AKCABAAT KOFTE (45*45gr)","3","15.95","","",""
"252","Completed","2024-03-13 18:04","","De Rotonde Kebab","","","Slotermeerlaan 3","Amsterdam","","1064GX","","DeRotondeKebab@gmail.com","","","","","","","","","","0","0","495.25","","0","0","539.83","44.58","252","Completed","218","Uncategorized,Horeca","Excellence Patat 9/9","334","15.5","","7","Excellence Patat","5","15.5","","",""
"252","Completed","2024-03-13 18:04","","De Rotonde Kebab","","","Slotermeerlaan 3","Amsterdam","","1064GX","","DeRotondeKebab@gmail.com","","","","","","","","","","0","0","495.25","","0","0","539.83","44.58","252","Completed","124","Uncategorized,Horeca","Mix - Shoarma ( Lam- kalkoen) (PL)","335","16.25","","8","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","4","16.25","","",""
"252","Completed","2024-03-13 18:04","","De Rotonde Kebab","","","Slotermeerlaan 3","Amsterdam","","1064GX","","DeRotondeKebab@gmail.com","","","","","","","","","","0","0","495.25","","0","0","539.83","44.58","252","Completed","253","Uncategorized","Mexicano ( 12*140GR)","337","6","5902082460084","9","Mexicano ( 12*140GR)","4","6","","",""
"252","Completed","2024-03-13 18:04","","De Rotonde Kebab","","","Slotermeerlaan 3","Amsterdam","","1064GX","","DeRotondeKebab@gmail.com","","","","","","","","","","0","0","495.25","","0","0","539.83","44.58","252","Completed","109","Uncategorized,Horeca","CHICKEN TENDERS CLASSIC (FORMED)","379","7.5","","10","CHICKEN TENDERS CLASSIC (FORMED)","8","7.5","","",""
"252","Completed","2024-03-13 18:04","","De Rotonde Kebab","","","Slotermeerlaan 3","Amsterdam","","1064GX","","DeRotondeKebab@gmail.com","","","","","","","","","","0","0","495.25","","0","0","539.83","44.58","252","Completed","103","Uncategorized,Horeca","CRISPY BURGER","380","8.5","","11","CRISPY BURGER","8","8.5","","",""
"255","Completed","2024-03-14 16:51","","Pizza","BellaDonna","","Lijnbaan 293","Zoetermeer","","2728AH","","PizzaBellaDonna@gmail.com","","","","","","","","","","0","0","151.85","","0","0","165.52","13.67","255","Completed","124","Uncategorized,Horeca","Mix - Shoarma ( Lam- kalkoen) (PL)","338","16.25","","1","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","4","16.25","","",""
"255","Completed","2024-03-14 16:51","","Pizza","BellaDonna","","Lijnbaan 293","Zoetermeer","","2728AH","","PizzaBellaDonna@gmail.com","","","","","","","","","","0","0","151.85","","0","0","165.52","13.67","255","Completed","120","Uncategorized,Horeca","Chicken Chica NATURAL","339","13.75","5902082461364","2","Kipfile geseneden NATURAL (€5,50)","4","13.75","","",""
"255","Completed","2024-03-14 16:51","","Pizza","BellaDonna","","Lijnbaan 293","Zoetermeer","","2728AH","","PizzaBellaDonna@gmail.com","","","","","","","","","","0","0","151.85","","0","0","165.52","13.67","255","Completed","116","Uncategorized,Horeca","FALAFEL","340","5.6","","3","FALAFEL","1","5.6","","",""
"255","Completed","2024-03-14 16:51","","Pizza","BellaDonna","","Lijnbaan 293","Zoetermeer","","2728AH","","PizzaBellaDonna@gmail.com","","","","","","","","","","0","0","151.85","","0","0","165.52","13.67","255","Completed","95","Uncategorized,Horeca","CHICKEN BURGER ( 18x70 GR )","341","5.8","","4","CHICKEN BURGER  ( 18x70 GR )","1","5.8","","",""
"255","Completed","2024-03-14 16:51","","Pizza","BellaDonna","","Lijnbaan 293","Zoetermeer","","2728AH","","PizzaBellaDonna@gmail.com","","","","","","","","","","0","0","151.85","","0","0","165.52","13.67","255","Completed","254","Uncategorized","Mexicano ( 6 * 140 GR )","343","3","5902082460077","5","Mexicano ( 6 * 140 GR )","1","3","","",""
"255","Completed","2024-03-14 16:51","","Pizza","BellaDonna","","Lijnbaan 293","Zoetermeer","","2728AH","","PizzaBellaDonna@gmail.com","","","","","","","","","","0","0","151.85","","0","0","165.52","13.67","255","Completed","100","Uncategorized,Horeca","CHICKEN WINGS CRISPY CLASSIC","344","5.75","","6","Chicken CRISPY WINGS","1","5.75","","",""
"255","Completed","2024-03-14 16:51","","Pizza","BellaDonna","","Lijnbaan 293","Zoetermeer","","2728AH","","PizzaBellaDonna@gmail.com","","","","","","","","","","0","0","151.85","","0","0","165.52","13.67","255","Completed","104","Uncategorized,Horeca","CHICKEN NUGGETS TEMPURA","345","5.5","","7","CHICKEN NUGGETS TEMPURA","1","5.5","","",""
"255","Completed","2024-03-14 16:51","","Pizza","BellaDonna","","Lijnbaan 293","Zoetermeer","","2728AH","","PizzaBellaDonna@gmail.com","","","","","","","","","","0","0","151.85","","0","0","165.52","13.67","255","Completed","105","Uncategorized,Horeca","CHICKEN KIPCORN ( 0,8 GR ) Horeca","346","6.2","","8","CHICKEN KIPCORN","1","6.2","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","258","Completed","218","Uncategorized,Horeca","Excellence Patat 9/9","358","15.5","","1","Excellence Patat","5","15.5","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","258","Completed","107","Uncategorized,Horeca","CHICKEN SCHNITZEL","359","8.25","","2","CHICKEN SCHNITZEL","8","8.25","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","258","Completed","104","Uncategorized,Horeca","CHICKEN NUGGETS TEMPURA","360","5.5","","3","CHICKEN NUGGETS TEMPURA","8","5.5","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","258","Completed","112","Uncategorized,Horeca","Kentucky TENDERS HOT","362","8.5","","4","Kentucky TENDERS  HOT","16","8.5","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","258","Completed","124","Uncategorized,Horeca","Mix - Shoarma ( Lam- kalkoen) (PL)","366","16.25","","5","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","4","16.25","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","258","Completed","253","Uncategorized","Mexicano ( 12*140GR)","372","6","5902082460084","6","Mexicano ( 12*140GR)","4","6","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","258","Completed","257","Uncategorized","CRISPY WINGS Hot (0.8kg)","373","5.9","5902082428022","7","CRISPY WINGS Hot (0.8kg)","10","5.9","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","258","Completed","257","Uncategorized","CRISPY WINGS Hot (0.8kg)","402","5.9","5902082428022","8","CRISPY WINGS Hot (0.8kg)","30","5.9","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","258","Completed","100","Uncategorized,Horeca","CHICKEN WINGS CRISPY CLASSIC","403","5.75","","9","Chicken CRISPY WINGS","8","5.75","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","258","Completed","127","Uncategorized,Horeca","CHICKEN WINGS CLASSIC","404","5.2","","10","CHICKEN WINGS CLASSIC","2","5.2","","",""
"269","Completed","2024-03-15 12:54","","Karadag","Food","","Meeuwenveld 16","Zoetermeer","","2727 AK","","KaradagFood@gmail.com","","","","","","","","","","0","0","29.95","","0","0","32.66","2.71","269","Completed","111","Uncategorized,Horeca","Kentucky TENDERS CLASSIC","374","7.75","","1","Kentucky TENDERS  CLASSIC","1","7.75","","",""
"269","Completed","2024-03-15 12:54","","Karadag","Food","","Meeuwenveld 16","Zoetermeer","","2727 AK","","KaradagFood@gmail.com","","","","","","","","","","0","0","29.95","","0","0","32.66","2.71","269","Completed","112","Uncategorized,Horeca","Kentucky TENDERS HOT","375","8.5","","2","Kentucky TENDERS  HOT","1","8.5","","",""
"269","Completed","2024-03-15 12:54","","Karadag","Food","","Meeuwenveld 16","Zoetermeer","","2727 AK","","KaradagFood@gmail.com","","","","","","","","","","0","0","29.95","","0","0","32.66","2.71","269","Completed","105","Uncategorized,Horeca","CHICKEN KIPCORN ( 0,8 GR ) Horeca","376","6.2","","3","CHICKEN KIPCORN","1","6.2","","",""
"269","Completed","2024-03-15 12:54","","Karadag","Food","","Meeuwenveld 16","Zoetermeer","","2727 AK","","KaradagFood@gmail.com","","","","","","","","","","0","0","29.95","","0","0","32.66","2.71","269","Completed","109","Uncategorized,Horeca","CHICKEN TENDERS CLASSIC (FORMED)","377","7.5","","4","CHICKEN TENDERS CLASSIC (FORMED)","1","7.5","","",""
"270","Completed","2024-03-16 17:23","","Flames","","","Almkerkplein 2A","Hoofddorp","","2134 DR","","Flameshoofdorp@gmail.com","","","","","","","","","","0","0","360","","0","0","392.40","32.4","270","Completed","120","Uncategorized,Horeca","Chicken Chica NATURAL","381","13.75","5902082461364","1","Kipfile geseneden NATURAL (€5,50)","12","13.75","","",""
"270","Completed","2024-03-16 17:23","","Flames","","","Almkerkplein 2A","Hoofddorp","","2134 DR","","Flameshoofdorp@gmail.com","","","","","","","","","","0","0","360","","0","0","392.40","32.4","270","Completed","124","Uncategorized,Horeca","Mix - Shoarma ( Lam- kalkoen) (PL)","382","16.25","","2","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","12","16.25","","",""
"271","Paid By Bank-","2024-03-16 17:26","","La Lupa","","","Prins Bernhardstraat 58","Koudekerk aan den Rijn","","2396 GM","","Lalupa@live.nl","","","","","","","","","","0","0","83.2","","0","0","90.69","7.49","271","Paid By Bank-","121","Uncategorized,Horeca","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","384","18.75","5902082460350","1","SLICED AND ROASTED PREMIUM CHICKEN KEBAB (€7,50)","4","18.75","","",""
"271","Paid By Bank-","2024-03-16 17:26","","La Lupa","","","Prins Bernhardstraat 58","Koudekerk aan den Rijn","","2396 GM","","Lalupa@live.nl","","","","","","","","","","0","0","83.2","","0","0","90.69","7.49","271","Paid By Bank-","209","Uncategorized","Pizza Meat 1kg","385","8.2","5902082461517","2","Pizza Meat 1kg","1","8.2","","",""
"272","Paid By Cash-","2024-03-17 17:33","","Ak-AL","Eethuis","","HerenHof 287","Alpen aan den Rijn","","2402DL","","akal-eethuis-alpenaanderijn@hotmail.com","","","","","","","","","","0","0","24","","0","0","26.16","2.16","272","Paid By Cash-","253","Uncategorized","Mexicano ( 12*140GR)","387","6","5902082460084","1","Mexicano ( 12*140GR)","4","6","","",""
"273","Completed","2024-03-18 09:18","","Ramses","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","325","","0","0","354.25","29.25","273","Completed","104","Uncategorized,Horeca","CHICKEN NUGGETS TEMPURA","389","0","","1","CHICKEN NUGGETS TEMPURA","1","0","","",""
"273","Completed","2024-03-18 09:18","","Ramses","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","325","","0","0","354.25","29.25","273","Completed","124","Uncategorized,Horeca","Mix - Shoarma ( Lam- kalkoen) (PL)","390","0","","2","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","1","0","","",""
"273","Completed","2024-03-18 09:18","","Ramses","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","325","","0","0","354.25","29.25","273","Completed","119","Uncategorized,Horeca","Chicken Chica PAPRIKA","391","0","5902082461319","3","Kipfile geseneden PAPRICA (€5,75)","1","0","","",""
"273","Completed","2024-03-18 09:18","","Ramses","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","325","","0","0","354.25","29.25","273","Completed","116","Uncategorized,Horeca","FALAFEL","392","0","","4","FALAFEL","1","0","","",""
"273","Completed","2024-03-18 09:18","","Ramses","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","325","","0","0","354.25","29.25","273","Completed","109","Uncategorized,Horeca","CHICKEN TENDERS CLASSIC (FORMED)","393","0","","5","CHICKEN TENDERS CLASSIC (FORMED)","1","0","","",""
"273","Completed","2024-03-18 09:18","","Ramses","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","325","","0","0","354.25","29.25","273","Completed","257","Uncategorized","CRISPY WINGS Hot (0.8kg)","394","0","5902082428022","6","CRISPY WINGS Hot (0.8kg)","1","0","","",""
"273","Completed","2024-03-18 09:18","","Ramses","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","325","","0","0","354.25","29.25","273","Completed","124","Uncategorized,Horeca","Mix - Shoarma ( Lam- kalkoen) (PL)","395","16.25","","7","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","20","16.25","","",""
"273","Completed","2024-03-18 09:18","","Ramses","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","325","","0","0","354.25","29.25","273","Completed","127","Uncategorized,Horeca","CHICKEN WINGS CLASSIC","397","0","","8","CHICKEN WINGS CLASSIC","1","0","","",""
"274","Completed","2024-03-18 09:33","","Eethuis Lage Veld","","","Parijsplein 12","Den Haag","","2548 VL","","Lageveld@gmail.com","","","","","","","","","","0","0","30","","0","0","32.70","2.7","274","Completed","124","Uncategorized,Horeca","Mix - Shoarma ( Lam- kalkoen) (PL)","398","16.25","","1","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","1","16.25","","",""
"274","Completed","2024-03-18 09:33","","Eethuis Lage Veld","","","Parijsplein 12","Den Haag","","2548 VL","","Lageveld@gmail.com","","","","","","","","","","0","0","30","","0","0","32.70","2.7","274","Completed","120","Uncategorized,Horeca","Chicken Chica NATURAL","399","13.75","5902082461364","2","Kipfile geseneden NATURAL (€5,50)","1","13.75","","",""
"275","Completed","2024-03-18 09:36","","Jacks corner","","","Leemansplein 544","Den Haag","","2521 EJ","","Jackscorner@gmail.com","","","","","","","","","","0","0","0","","0","0","0.00","0","275","Completed","211","Uncategorized","SLICED AND ROASTED BEEF KEBAB (0,8GR)","401","0","5902082427988","1","SLICED AND ROASTED BEEF KEBAB (0,8GR)","1","0","","",""
"277","Paid By Bank-","2024-03-18 12:21","","Dream Kebab Voorhout","","","Herenstraat 88A","Voorhout","","2215KK","NL","dream@kebab.nl","","","","","","","","","","0","0","260.5","","0","0","283.95","23.45","277","Paid By Bank-","100","Uncategorized,Horeca","CHICKEN WINGS CRISPY CLASSIC","409","5.75","","1","Chicken WINGS CRISPY","8","5.75","","",""
"277","Paid By Bank-","2024-03-18 12:21","","Dream Kebab Voorhout","","","Herenstraat 88A","Voorhout","","2215KK","NL","dream@kebab.nl","","","","","","","","","","0","0","260.5","","0","0","283.95","23.45","277","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","410","15.5","","2","Excellence Patat","11","15.5","","",""
"277","Paid By Bank-","2024-03-18 12:21","","Dream Kebab Voorhout","","","Herenstraat 88A","Voorhout","","2215KK","NL","dream@kebab.nl","","","","","","","","","","0","0","260.5","","0","0","283.95","23.45","277","Paid By Bank-","104","Uncategorized,Horeca","CHICKEN NUGGETS TEMPURA","411","5.5","","3","CHICKEN NUGGETS TEMPURA","8","5.5","","",""
"278","Completed","2024-03-19 10:09","","Sohbet barbecue","cafe&restaurant","","Calandkade 168","Den Haag","","2521AA","NL","Sohbet@denhaag.nl","","","","","","","","NL","","0","0","124","","0","0","135.16","11.16","278","Completed","218","Uncategorized,Horeca","Excellence Patat 9/9","413","15.5","","1","Excellence Patat","8","15.5","","",""
"280","Completed","2024-03-19 10:20","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","434.52","","0","0","473.63","39.11","280","Completed","119","Uncategorized,Horeca","Chicken Chica PAPRIKA","415","14.38","5902082461319","1","Chicken Chica PAPRIKA (€5,75)","4","14.38","","",""
"280","Completed","2024-03-19 10:20","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","434.52","","0","0","473.63","39.11","280","Completed","120","Uncategorized,Horeca","Chicken Chica NATURAL","416","13.75","5902082461364","2","Chicken Chica NATURAL (€5,50)","4","13.75","","",""
"280","Completed","2024-03-19 10:20","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","434.52","","0","0","473.63","39.11","280","Completed","124","Uncategorized,Horeca","Mix - Shoarma ( Lam- kalkoen) (PL)","417","16.25","","3","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","16","16.25","","",""
