"Order Number","Order Status","Order Date","Customer Note","First Name (Billing)","Last Name (Billing)","Company (Billing)","Address 1&2 (Billing)","City (Billing)","State Code (Billing)","Postcode (Billing)","Country Code (Billing)","Email (Billing)","Phone (Billing)","First Name (Shipping)","Last Name (Shipping)","Address 1&2 (Shipping)","City (Shipping)","State Code (Shipping)","Postcode (Shipping)","Country Code (Shipping)","Payment Method Title","Cart Discount Amount","Cart Discount Amount(inc. tax)","Order Subtotal Amount","Shipping Method Title","Order Shipping Amount","Order Refund Amount","Order Total Amount","Order Total Tax Amount","Product Id","Cost of goods","Category","SKU","Item #","Item Name","Quantity (- Refund)","Item Cost","Coupon Code","Discount Amount","Discount Amount Tax"
"255","Completed","2024-03-14 16:51","","Pizza","BellaDonna","","Lijnbaan 293","Zoetermeer","","2728AH","","PizzaBellaDonna@gmail.com","","","","","","","","","","0","0","151.85","","0","0","165.52","13.67","104","0","Uncategorized,Horeca","","7","CHICKEN NUGGETS TEMPURA","1","5.5","","",""
"255","Completed","2024-03-14 16:51","","Pizza","BellaDonna","","Lijnbaan 293","Zoetermeer","","2728AH","","PizzaBellaDonna@gmail.com","","","","","","","","","","0","0","151.85","","0","0","165.52","13.67","105","0","Uncategorized,Horeca","","8","CHICKEN KIPCORN","1","6.2","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","218","0","Uncategorized,Horeca","","1","Excellence Patat","5","15.5","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","107","0","Uncategorized,Horeca","","2","CHICKEN SCHNITZEL","8","8.25","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","104","0","Uncategorized,Horeca","","3","CHICKEN NUGGETS TEMPURA","8","5.5","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","112","0","Uncategorized,Horeca","","4","Kentucky TENDERS  HOT","16","8.5","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","124","0","Uncategorized,Horeca","","5","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","4","16.25","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","253","0","Uncategorized","5902082460084","6","Mexicano ( 12*140GR)","4","6","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","257","0","Uncategorized","5902082428022","7","CRISPY WINGS Hot (0.8kg)","10","5.9","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","257","0","Uncategorized","5902082428022","8","CRISPY WINGS Hot (0.8kg)","30","5.9","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","100","0","Uncategorized,Horeca","","9","Chicken CRISPY WINGS","8","5.75","","",""
"258","Completed","2024-03-14 17:39","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","704.9","","0","0","768.35","63.45","127","0","Uncategorized,Horeca","","10","CHICKEN WINGS CLASSIC","2","5.2","","",""
"269","Completed","2024-03-15 12:54","","Karadag","Food","","Meeuwenveld 16","Zoetermeer","","2727 AK","","KaradagFood@gmail.com","","","","","","","","","","0","0","29.95","","0","0","32.66","2.71","111","0","Uncategorized,Horeca","","1","Kentucky TENDERS  CLASSIC","1","7.75","","",""
"269","Completed","2024-03-15 12:54","","Karadag","Food","","Meeuwenveld 16","Zoetermeer","","2727 AK","","KaradagFood@gmail.com","","","","","","","","","","0","0","29.95","","0","0","32.66","2.71","112","0","Uncategorized,Horeca","","2","Kentucky TENDERS  HOT","1","8.5","","",""
"269","Completed","2024-03-15 12:54","","Karadag","Food","","Meeuwenveld 16","Zoetermeer","","2727 AK","","KaradagFood@gmail.com","","","","","","","","","","0","0","29.95","","0","0","32.66","2.71","105","0","Uncategorized,Horeca","","3","CHICKEN KIPCORN","1","6.2","","",""
"269","Completed","2024-03-15 12:54","","Karadag","Food","","Meeuwenveld 16","Zoetermeer","","2727 AK","","KaradagFood@gmail.com","","","","","","","","","","0","0","29.95","","0","0","32.66","2.71","109","0","Uncategorized,Horeca","","4","CHICKEN TENDERS CLASSIC (FORMED)","1","7.5","","",""
"270","Completed","2024-03-16 17:23","","Flames","","","Almkerkplein 2A","Hoofddorp","","2134 DR","","Flameshoofdorp@gmail.com","","","","","","","","","","0","0","360","","0","0","392.40","32.4","120","0","Uncategorized,Horeca","5902082461364","1","Kipfile geseneden NATURAL (€5,50)","12","13.75","","",""
"270","Completed","2024-03-16 17:23","","Flames","","","Almkerkplein 2A","Hoofddorp","","2134 DR","","Flameshoofdorp@gmail.com","","","","","","","","","","0","0","360","","0","0","392.40","32.4","124","0","Uncategorized,Horeca","","2","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","12","16.25","","",""
"271","Paid By Bank-","2024-03-16 17:26","","La Lupa","","","Prins Bernhardstraat 58","Koudekerk aan den Rijn","","2396 GM","","Lalupa@live.nl","","","","","","","","","","0","0","83.2","","0","0","90.69","7.49","121","0","Uncategorized,Horeca","5902082460350","1","SLICED AND ROASTED PREMIUM CHICKEN KEBAB (€7,50)","4","18.75","","",""
"271","Paid By Bank-","2024-03-16 17:26","","La Lupa","","","Prins Bernhardstraat 58","Koudekerk aan den Rijn","","2396 GM","","Lalupa@live.nl","","","","","","","","","","0","0","83.2","","0","0","90.69","7.49","209","0","Uncategorized","5902082461517","2","Pizza Meat 1kg","1","8.2","","",""
"272","Paid By Cash-","2024-03-17 17:33","","Ak-AL","Eethuis","","HerenHof 287","Alpen aan den Rijn","","2402DL","","akal-eethuis-alpenaanderijn@hotmail.com","","","","","","","","","","0","0","24","","0","0","26.16","2.16","253","0","Uncategorized","5902082460084","1","Mexicano ( 12*140GR)","4","6","","",""
"273","Completed","2024-03-18 09:18","","Ramses","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","325","","0","0","354.25","29.25","104","0","Uncategorized,Horeca","","1","CHICKEN NUGGETS TEMPURA","1","0","","",""
"273","Completed","2024-03-18 09:18","","Ramses","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","325","","0","0","354.25","29.25","124","0","Uncategorized,Horeca","","2","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","1","0","","",""
"273","Completed","2024-03-18 09:18","","Ramses","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","325","","0","0","354.25","29.25","119","0","Uncategorized,Horeca","5902082461319","3","Kipfile geseneden PAPRICA (€5,75)","1","0","","",""
"273","Completed","2024-03-18 09:18","","Ramses","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","325","","0","0","354.25","29.25","116","0","Uncategorized,Horeca","","4","FALAFEL","1","0","","",""
"273","Completed","2024-03-18 09:18","","Ramses","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","325","","0","0","354.25","29.25","109","0","Uncategorized,Horeca","","5","CHICKEN TENDERS CLASSIC (FORMED)","1","0","","",""
"273","Completed","2024-03-18 09:18","","Ramses","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","325","","0","0","354.25","29.25","257","0","Uncategorized","5902082428022","6","CRISPY WINGS Hot (0.8kg)","1","0","","",""
"273","Completed","2024-03-18 09:18","","Ramses","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","325","","0","0","354.25","29.25","124","0","Uncategorized,Horeca","","7","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","20","16.25","","",""
"273","Completed","2024-03-18 09:18","","Ramses","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","325","","0","0","354.25","29.25","127","0","Uncategorized,Horeca","","8","CHICKEN WINGS CLASSIC","1","0","","",""
"274","Completed","2024-03-18 09:33","","Eethuis Lage Veld","","","Parijsplein 12","Den Haag","","2548 VL","","Lageveld@gmail.com","","","","","","","","","","0","0","30","","0","0","32.70","2.7","124","0","Uncategorized,Horeca","","1","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","1","16.25","","",""
"274","Completed","2024-03-18 09:33","","Eethuis Lage Veld","","","Parijsplein 12","Den Haag","","2548 VL","","Lageveld@gmail.com","","","","","","","","","","0","0","30","","0","0","32.70","2.7","120","0","Uncategorized,Horeca","5902082461364","2","Kipfile geseneden NATURAL (€5,50)","1","13.75","","",""
"275","Completed","2024-03-18 09:36","","Jacks corner","","","Leemansplein 544","Den Haag","","2521 EJ","","Jackscorner@gmail.com","","","","","","","","","","0","0","0","","0","0","0.00","0","211","0","Uncategorized","5902082427988","1","SLICED AND ROASTED BEEF KEBAB (0,8GR)","1","0","","",""
"277","Paid By Bank-","2024-03-18 12:21","","Dream Kebab Voorhout","","","Herenstraat 88A","Voorhout","","2215KK","NL","dream@kebab.nl","","","","","","","","","","0","0","260.5","","0","0","283.95","23.45","100","0","Uncategorized,Horeca","","1","Chicken WINGS CRISPY","8","5.75","","",""
"277","Paid By Bank-","2024-03-18 12:21","","Dream Kebab Voorhout","","","Herenstraat 88A","Voorhout","","2215KK","NL","dream@kebab.nl","","","","","","","","","","0","0","260.5","","0","0","283.95","23.45","218","0","Uncategorized,Horeca","","2","Excellence Patat","11","15.5","","",""
"277","Paid By Bank-","2024-03-18 12:21","","Dream Kebab Voorhout","","","Herenstraat 88A","Voorhout","","2215KK","NL","dream@kebab.nl","","","","","","","","","","0","0","260.5","","0","0","283.95","23.45","104","0","Uncategorized,Horeca","","3","CHICKEN NUGGETS TEMPURA","8","5.5","","",""
"278","Completed","2024-03-19 10:09","","Sohbet barbecue","cafe&restaurant","","Calandkade 168","Den Haag","","2521AA","NL","Sohbet@denhaag.nl","","","","","","","","NL","","0","0","124","","0","0","135.16","11.16","218","0","Uncategorized,Horeca","","1","Excellence Patat","8","15.5","","",""
"280","Completed","2024-03-19 10:20","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","434.52","","0","0","473.63","39.11","119","0","Uncategorized,Horeca","5902082461319","1","Chicken Chica PAPRIKA (€5,75)","4","14.38","","",""
"280","Completed","2024-03-19 10:20","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","434.52","","0","0","473.63","39.11","120","0","Uncategorized,Horeca","5902082461364","2","Chicken Chica NATURAL (€5,50)","4","13.75","","",""
"280","Completed","2024-03-19 10:20","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","434.52","","0","0","473.63","39.11","124","0","Uncategorized,Horeca","","3","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","16","16.25","","",""
"280","Completed","2024-03-19 10:20","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","434.52","","0","0","473.63","39.11","218","0","Uncategorized,Horeca","","4","Excellence Patat","4","15.5","","",""
"281","Completed","2024-03-19 10:23","","Keizer Snacks","","","Keizerstraat 356a","Den Haag","","2586 SH","","keizersnacks@gmail.com","","","","","","","","","","0","0","0","","0","0","0.00","0","107","0","Uncategorized,Horeca","","1","CHICKEN SCHNITZEL","1","0","","",""
"281","Completed","2024-03-19 10:23","","Keizer Snacks","","","Keizerstraat 356a","Den Haag","","2586 SH","","keizersnacks@gmail.com","","","","","","","","","","0","0","0","","0","0","0.00","0","104","0","Uncategorized,Horeca","","2","CHICKEN NUGGETS TEMPURA","1","0","","",""
"281","Completed","2024-03-19 10:23","","Keizer Snacks","","","Keizerstraat 356a","Den Haag","","2586 SH","","keizersnacks@gmail.com","","","","","","","","","","0","0","0","","0","0","0.00","0","254","0","Uncategorized","5902082460077","3","Mexicano ( 6 * 140 GR )","1","0","","",""
"281","Completed","2024-03-19 10:23","","Keizer Snacks","","","Keizerstraat 356a","Den Haag","","2586 SH","","keizersnacks@gmail.com","","","","","","","","","","0","0","0","","0","0","0.00","0","103","0","Uncategorized,Horeca","","4","CRISPY BURGER","1","0","","",""
"281","Completed","2024-03-19 10:23","","Keizer Snacks","","","Keizerstraat 356a","Den Haag","","2586 SH","","keizersnacks@gmail.com","","","","","","","","","","0","0","0","","0","0","0.00","0","116","0","Uncategorized,Horeca","","5","FALAFEL","1","0","","",""
"281","Completed","2024-03-19 10:23","","Keizer Snacks","","","Keizerstraat 356a","Den Haag","","2586 SH","","keizersnacks@gmail.com","","","","","","","","","","0","0","0","","0","0","0.00","0","218","0","Uncategorized,Horeca","","6","Excellence Patat","1","0","","",""
"281","Completed","2024-03-19 10:23","","Keizer Snacks","","","Keizerstraat 356a","Den Haag","","2586 SH","","keizersnacks@gmail.com","","","","","","","","","","0","0","0","","0","0","0.00","0","120","0","Uncategorized,Horeca","5902082461364","7","Chicken Chica NATURAL (€5,50)","1","0","","",""
"281","Completed","2024-03-19 10:23","","Keizer Snacks","","","Keizerstraat 356a","Den Haag","","2586 SH","","keizersnacks@gmail.com","","","","","","","","","","0","0","0","","0","0","0.00","0","196","0","Uncategorized,Horeca","","8","ADANA KEBAB (17*118 GR)","1","0","","",""
"281","Completed","2024-03-19 10:23","","Keizer Snacks","","","Keizerstraat 356a","Den Haag","","2586 SH","","keizersnacks@gmail.com","","","","","","","","","","0","0","0","","0","0","0.00","0","198","0","Uncategorized,Horeca","","9","AKCABAAT KOFTE (45*45gr)","1","0","","",""
"281","Completed","2024-03-19 10:23","","Keizer Snacks","","","Keizerstraat 356a","Den Haag","","2586 SH","","keizersnacks@gmail.com","","","","","","","","","","0","0","0","","0","0","0.00","0","119","0","Uncategorized,Horeca","5902082461319","10","Chicken Chica PAPRIKA (€5,75)","1","0","","",""
"282","Completed","2024-03-19 10:28","","Salama","Doner Pizza","","Stevensbloem 7","Leiden","","2331JA","","Salama@gmail.com","","","","","","","","","","0","0","108.5","","0","0","118.27","9.77","218","0","Uncategorized,Horeca","","1","Excellence Patat","7","15.5","","",""
"283","Completed","2024-03-19 15:01","","Doner en Zo","","","Westpolderstraat 82","Berkel en Rodenrijs","","2652 KW","","donerzo@gmail.com","","","","","","","","","","0","0","35.1","","0","0","38.26","3.16","104","0","Uncategorized,Horeca","","1","CHICKEN NUGGETS TEMPURA","1","5.5","","",""
"283","Completed","2024-03-19 15:01","","Doner en Zo","","","Westpolderstraat 82","Berkel en Rodenrijs","","2652 KW","","donerzo@gmail.com","","","","","","","","","","0","0","35.1","","0","0","38.26","3.16","111","0","Uncategorized,Horeca","","2","Kentucky TENDERS  CLASSIC","1","7.75","","",""
"283","Completed","2024-03-19 15:01","","Doner en Zo","","","Westpolderstraat 82","Berkel en Rodenrijs","","2652 KW","","donerzo@gmail.com","","","","","","","","","","0","0","35.1","","0","0","38.26","3.16","116","0","Uncategorized,Horeca","","3","FALAFEL","1","5.6","","",""
"283","Completed","2024-03-19 15:01","","Doner en Zo","","","Westpolderstraat 82","Berkel en Rodenrijs","","2652 KW","","donerzo@gmail.com","","","","","","","","","","0","0","35.1","","0","0","38.26","3.16","124","0","Uncategorized,Horeca","","4","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","1","16.25","","",""
"291","Completed","2024-03-20 09:58","","Baran cafe turks restaurant","","","Quirinegang 83","Zoetermeer","","2719 CG","","Barancafeturksrestaurant@gmail.com","","","","","","","","","","0","0","35.35","","0","0","38.53","3.18","104","0","Uncategorized,Horeca","","1","CHICKEN NUGGETS TEMPURA","1","5.5","","",""
"291","Completed","2024-03-20 09:58","","Baran cafe turks restaurant","","","Quirinegang 83","Zoetermeer","","2719 CG","","Barancafeturksrestaurant@gmail.com","","","","","","","","","","0","0","35.35","","0","0","38.53","3.18","116","0","Uncategorized,Horeca","","2","FALAFEL","1","5.6","","",""
"291","Completed","2024-03-20 09:58","","Baran cafe turks restaurant","","","Quirinegang 83","Zoetermeer","","2719 CG","","Barancafeturksrestaurant@gmail.com","","","","","","","","","","0","0","35.35","","0","0","38.53","3.18","124","0","Uncategorized,Horeca","","3","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","1","16.25","","",""
"291","Completed","2024-03-20 09:58","","Baran cafe turks restaurant","","","Quirinegang 83","Zoetermeer","","2719 CG","","Barancafeturksrestaurant@gmail.com","","","","","","","","","","0","0","35.35","","0","0","38.53","3.18","118","0","Uncategorized,Horeca","","4","MANTI","1","8","","",""
"295","Completed","2024-03-20 11:07","","Eetcafe Elif","","","Dedemsvaartweg","Den Haag","","2545 AX","","EetcafeElif@gmail.com","","","","","","","","","","0","0","84.25","","0","0","91.85","7.6","103","0","Uncategorized,Horeca","","1","CRISPY BURGER","1","8.5","","",""
"295","Completed","2024-03-20 11:07","","Eetcafe Elif","","","Dedemsvaartweg","Den Haag","","2545 AX","","EetcafeElif@gmail.com","","","","","","","","","","0","0","84.25","","0","0","91.85","7.6","111","0","Uncategorized,Horeca","","2","Kentucky TENDERS  CLASSIC","1","7.75","","",""
"295","Completed","2024-03-20 11:07","","Eetcafe Elif","","","Dedemsvaartweg","Den Haag","","2545 AX","","EetcafeElif@gmail.com","","","","","","","","","","0","0","84.25","","0","0","91.85","7.6","124","0","Uncategorized,Horeca","","3","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","2","16.25","","",""
